iso3,countryName,unicefRegion,whoRegion,gaviPhase2,birthsunpd_2012wpp,siunpd_2012wpp,wbShort,bcg_cov_wuenic,bcg_Reported,bcg_recomputed,dtp1_cov_wuenic,dtp1_recomputed,dtp1_Reported,dtp3_cov_wuenic,dtp3_recomputed,dtp3_Reported,hepb3_cov_wuenic,hepb3_recomputed,hepb3_Reported,hib3_cov_wuenic,hib3_recomputed,hib3_Reported,pol3_cov_wuenic,pol3_recomputed,pol3_Reported,pcv3_cov_wuenic,pcv3_recomputed,pcv3_Reported,mcv1_cov_wuenic,mcv1_recomputed,mcv1_Reported,rotac_cov_wuenic,rotac_Reported,yfv_cov_wuenic,yfv_Reported,dtp1_dtp3_dropout
SAU,Saudi Arabia,MENA,EMR,0,499281,472198,High income,72,,,86,,,67,,,,,,,,,67,,,,,,65,,,,,,,22
SAU,Saudi Arabia,MENA,EMR,0,517668,491292,High income,88,,,91,,,76,,,,,,,,,76,,,,,,71,,,,,,,16
SAU,Saudi Arabia,MENA,EMR,0,533559,508023,High income,89,,,93,,,81,,,,,,,,,81,,,,,,79,,,,,,,12
SAU,Saudi Arabia,MENA,EMR,0,546728,522145,High income,90,,,95,,,86,,,,,,,,,86,,,,,,77,,,,,,,10
SAU,Saudi Arabia,MENA,EMR,0,557439,533886,High income,91,,,96,,,89,,,,,,,,,89,,,,,,77,,,,,,,8
SAU,Saudi Arabia,MENA,EMR,0,565980,543499,High income,93,,,96,,,89,,,,,,,,,89,,,,,,81,,,,,,,8
SAU,Saudi Arabia,MENA,EMR,0,572463,551080,High income,96,,,98,,,96,,,,,,,,,96,,,,,,90,,,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,577040,556760,High income,90,,,97,,,92,,,66,,,,,,92,,,,,,88,,,,,,,6
SAU,Saudi Arabia,MENA,EMR,0,579904,560714,High income,85,,,97,,,91,,,86,,,,,,91,,,,,,95,,,,,,,6
SAU,Saudi Arabia,MENA,EMR,0,581352,563218,High income,91,,,97,,,91,,,89,,,,,,91,,,,,,88,,,,,,,6
SAU,Saudi Arabia,MENA,EMR,0,581690,564563,High income,93,,,97,,,94,,,93,,,,,,94,,,,,,91,,,,,,,4
SAU,Saudi Arabia,MENA,EMR,0,581165,564994,High income,94,,,98,,,95,,,94,,,,,,95,,,,,,93,,,,,,,4
SAU,Saudi Arabia,MENA,EMR,0,579830,564562,High income,94,,,98,,,96,,,93,,,,,,96,,,,,,94,,,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,577596,563185,High income,91,,,97,,,93,,,92,,,,,,93,,,,,,92,,,,,,,4
SAU,Saudi Arabia,MENA,EMR,0,574469,560869,High income,91,91,,94,,94,92,,92,91,,91,,,,92,,92,,,,92,,92,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,570636,557802,High income,92,92,,95,,95,94,,94,95,,95,,,,94,,94,,,,93,,93,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,566471,554356,High income,92,92,,94,,94,93,,93,92,,92,,,,93,,93,,,,92,,92,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,562605,551161,High income,94,94,,95,,95,95,,95,93,,93,,,,95,,95,,,,94,,94,,,,,0
SAU,Saudi Arabia,MENA,EMR,0,559726,548897,High income,94,94,,99,,99,97,,97,95,,95,,,,97,,97,,,,94,,94,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,558195,547922,High income,98,98,,97,,97,95,,95,97,,97,95,,95,95,,95,,,,97,,97,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,558138,548368,High income,94,94,,96,,96,95,,95,95,,95,95,,95,95,,95,,,,96,,96,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,559477,550164,High income,95,95,,96,,96,96,,96,96,,96,96,,96,96,,96,,,,97,,97,,,,,0
SAU,Saudi Arabia,MENA,EMR,0,561878,552986,High income,96,96,,97,,97,96,,96,97,,97,96,,96,96,,96,,,,97,,97,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,564794,556296,High income,95,95,,97,,97,96,,96,96,,96,96,,96,96,,96,,,,95,,95,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,567483,559360,High income,96,96,,97,,97,96,,96,96,,96,96,,96,96,,96,,,,96,,96,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,569310,561547,High income,98,98,,98,,98,98,,98,98,,98,98,,98,98,,98,,,,97,,97,,,,,0
SAU,Saudi Arabia,MENA,EMR,0,569928,562515,High income,98,98,,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,,,,,0
SAU,Saudi Arabia,MENA,EMR,0,569238,562167,High income,98,98,,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,,,,,0
SAU,Saudi Arabia,MENA,EMR,0,567384,560645,High income,98,98,,99,,99,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,,,,,2
SAU,Saudi Arabia,MENA,EMR,0,564655,558239,High income,99,99,,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,98,,98,,,,,0
SDN,Sudan,MENA,EMR,1,880869,785541,Middle income,2,,,18,,,1,,,,,,,,,1,,,,,,0,,,,,,,94
SDN,Sudan,MENA,EMR,1,902907,805728,Middle income,3,,,18,,,1,,,,,,,,,1,,,,,,1,,,,,,,94
SDN,Sudan,MENA,EMR,1,924795,825819,Middle income,3,,,20,,,2,,,,,,,,,2,,,,,,1,,,,,,,90
SDN,Sudan,MENA,EMR,1,946652,845990,Middle income,5,,,21,,,3,,,,,,,,,3,,,,,,2,,,,,,,86
SDN,Sudan,MENA,EMR,1,968618,866429,Middle income,8,,,22,,,4,,,,,,,,,4,,,,,,3,,,,,,,82
SDN,Sudan,MENA,EMR,1,990974,887468,Middle income,12,,,28,,,8,,,,,,,,,8,,,,,,6,,,,,,,72
SDN,Sudan,MENA,EMR,1,1014054,909459,Middle income,22,,,36,,,14,,,,,,,,,14,,,,,,11,,,,,,,62
SDN,Sudan,MENA,EMR,1,1038069,932592,Middle income,43,,,52,,,27,,,,,,,,,27,,,,,,22,,,,,,,48
SDN,Sudan,MENA,EMR,1,1063111,956922,Middle income,54,,,65,,,40,,,,,,,,,41,,,,,,44,,,,,,,38
SDN,Sudan,MENA,EMR,1,1089153,982397,Middle income,75,,,82,,,60,,,,,,,,,61,,,,,,61,,,,,,,26
SDN,Sudan,MENA,EMR,1,1116030,1008834,Middle income,77,,,83,,,62,,,,,,,,,62,,,,,,57,,,,,,,26
SDN,Sudan,MENA,EMR,1,1143470,1035942,Middle income,78,,,83,,,62,,,,,,,,,62,,,,,,57,,,,,,,26
SDN,Sudan,MENA,EMR,1,1171121,1063355,Middle income,68,,,77,,,53,,,,,,,,,53,,,,,,52,,,,,,,32
SDN,Sudan,MENA,EMR,1,1198693,1090762,Middle income,66,,,75,,,51,,,,,,,,,51,,,,,,49,,,,,,,32
SDN,Sudan,MENA,EMR,1,1226048,1118007,Middle income,60,,,71,,,46,,,,,,,,,46,,,,,,48,,,,,,,36
SDN,Sudan,MENA,EMR,1,1253246,1145128,Middle income,63,,,72,,,48,,,,,,,,,48,,,,,,51,,,,,,,34
SDN,Sudan,MENA,EMR,1,1280485,1172296,Middle income,71,,,79,,,56,,,,,,,,,56,,,,,,59,,,,,,,30
SDN,Sudan,MENA,EMR,1,1307928,1199679,Middle income,70,90,,78,,,55,,78,,,,,,,55,,78,,,,58,,92,,,,,30
SDN,Sudan,MENA,EMR,1,1335584,1227288,Middle income,61,80,,71,,,46,,70,,,,,,,48,,68,,,,49,,62,,,,,36
SDN,Sudan,MENA,EMR,1,1363264,1254955,Middle income,66,92,59,66,,,55,56,79,,,,,,,64,55,78,,,,51,55,79,,,,,16
SDN,Sudan,MENA,EMR,1,1390560,1282317,Middle income,56,66,47,75,61,70,62,51,65,,,,,,,62,51,65,,,,58,47,60,,,,,18
SDN,Sudan,MENA,EMR,1,1416978,1308932,Middle income,67,71,57,79,65,85,66,54,70,,,,,,,66,54,71,,,,58,61,80,,,,,16
SDN,Sudan,MENA,EMR,1,1442178,1334499,Middle income,65,68,56,75,61,80,60,49,64,,,,,,,60,50,64,,,,58,48,62,,,,,20
SDN,Sudan,MENA,EMR,1,1466003,1358866,Middle income,69,73,60,83,69,89,69,57,74,,,,,,,69,57,74,,,,65,54,70,,,,,16
SDN,Sudan,MENA,EMR,1,1488485,1382045,Middle income,66,71,58,82,69,88,74,62,79,,,,,,,74,62,79,,,,67,56,72,,,,,10
SDN,Sudan,MENA,EMR,1,1509858,1404219,Middle income,72,77,64,88,75,95,78,66,83,22,19,52,,,,78,66,83,,,,69,58,73,,,,,12
SDN,Sudan,MENA,EMR,1,1530515,1425713,Middle income,77,78,59,91,70,95,78,62,85,60,50,68,,,,77,62,85,,,,73,55,76,,,,,14
SDN,Sudan,MENA,EMR,1,1550979,1446982,Middle income,83,85,66,95,74,100,84,67,91,78,67,91,,,,84,67,91,,,,79,59,80,,,,,12
SDN,Sudan,MENA,EMR,1,1571678,1468408,Middle income,88,85,68,96,77,101,86,71,93,78,71,93,78,,93,85,70,92,,,,79,61,80,,,,,10
SDN,Sudan,MENA,EMR,1,1592820,1490181,Middle income,82,86,71,92,78,98,81,72,91,72,72,91,72,72,91,81,72,91,,,,82,65,83,,,,,12
SDN,Sudan,MENA,EMR,1,1614504,1512400,Middle income,90,91,75,99,81,103,90,74,95,75,74,95,75,74,95,90,74,95,,,,90,67,86,,,,,10
SDN,Sudan,MENA,EMR,1,1252012,1181667,Middle income,92,92,101,99,106,101,93,98,93,93,98,93,93,98,93,93,98,93,,,,87,91,87,27,,,,6
SDN,Sudan,MENA,EMR,1,1263412,1193480,Middle income,92,92,105,99,107,100,92,99,92,92,99,92,92,99,92,92,99,92,,,,85,92,85,75,75,,,8
SEN,Senegal,WCARO,AFR,1,270886,246210,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SEN,Senegal,WCARO,AFR,1,275672,251253,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SEN,Senegal,WCARO,AFR,1,280589,256425,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SEN,Senegal,WCARO,AFR,1,285726,261798,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SEN,Senegal,WCARO,AFR,1,291133,267404,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SEN,Senegal,WCARO,AFR,1,296827,273242,Middle income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SEN,Senegal,WCARO,AFR,1,302785,279271,Middle income,92,,,77,,,54,,,,,,,,,55,,,,,,71,,,,,,,30
SEN,Senegal,WCARO,AFR,1,308923,285407,Middle income,92,,,80,,,57,,,,,,,,,56,,,,,,66,,,,,,,28
SEN,Senegal,WCARO,AFR,1,315165,291579,Middle income,91,,,81,,,59,,,,,,,,,58,,,,,,60,,,,,,,28
SEN,Senegal,WCARO,AFR,1,321474,297754,Middle income,90,,,72,,,47,,,,,,,,,56,,,,,,48,,,,,,,34
SEN,Senegal,WCARO,AFR,1,327788,303875,Middle income,90,,,75,,,51,,,,,,,,,53,,,,,,51,,,,,,,32
SEN,Senegal,WCARO,AFR,1,334044,309894,Middle income,80,,,75,,,51,,,,,,,,,51,,,,,,54,,,,,,,32
SEN,Senegal,WCARO,AFR,1,340246,315828,Middle income,80,,,77,,,59,,,,,,,,,59,,,,,,57,,,,,,,24
SEN,Senegal,WCARO,AFR,1,346429,321738,Middle income,80,,,80,,,58,,,,,,,,,58,,,,,,58,,,,,,,28
SEN,Senegal,WCARO,AFR,1,352646,327692,Middle income,80,,,80,,,57,,,,,,,,,57,,,,,,59,,,,,,,28
SEN,Senegal,WCARO,AFR,1,358986,333796,Middle income,91,,,93,,,80,,,,,,,,,80,,,,,,80,,,,,,,14
SEN,Senegal,WCARO,AFR,1,365552,340170,Middle income,81,,,88,,,70,,,,,,,,,70,,,,,,70,,,,,,,20
SEN,Senegal,WCARO,AFR,1,372444,346914,Middle income,81,81,,81,,,59,,59,,,,,,,65,,65,,,,65,,65,,,,,28
SEN,Senegal,WCARO,AFR,1,379747,354110,Middle income,81,81,,79,,,59,,59,,,,,,,60,,60,,,,62,,62,,,50,50,26
SEN,Senegal,WCARO,AFR,1,387507,361810,Middle income,90,90,15,78,,,60,10,60,,,,,,,60,10,60,,,,60,9,60,,,43,43,24
SEN,Senegal,WCARO,AFR,1,395736,370023,Middle income,89,89,11,79,12,79,52,10,52,,,,,,,49,10,49,,,,48,9,48,,,34,34,34
SEN,Senegal,WCARO,AFR,1,404400,378715,Middle income,89,89,66,79,69,79,52,53,52,,,,,,,49,53,49,,,,48,50,48,,,34,34,34
SEN,Senegal,WCARO,AFR,1,413435,387806,Middle income,70,70,80,70,85,70,60,73,60,,,,,,,60,73,60,,,,54,65,54,,,53,53,14
SEN,Senegal,WCARO,AFR,1,422794,397236,Middle income,77,77,87,81,90,81,73,81,73,,,,,,,73,81,73,,,,60,67,60,,,59,59,10
SEN,Senegal,WCARO,AFR,1,432479,406992,Middle income,95,95,82,95,87,95,87,80,87,54,49,54,,,,87,80,87,,,,57,52,57,,,75,75,8
SEN,Senegal,WCARO,AFR,1,442626,417188,Middle income,92,92,80,97,86,97,84,73,84,84,73,84,18,15,,84,73,84,,,,74,64,74,,,76,74,14
SEN,Senegal,WCARO,AFR,1,453420,427985,Middle income,94,104,89,99,91,100,89,81,89,89,81,89,89,81,89,89,81,89,,,,80,73,80,,,82,78,10
SEN,Senegal,WCARO,AFR,1,464886,439409,Middle income,96,107,95,97,95,101,94,88,94,94,88,94,94,88,94,93,87,93,,,,84,87,84,,,89,83,4
SEN,Senegal,WCARO,AFR,1,476914,451353,Middle income,98,98,94,94,95,94,88,89,88,88,89,88,88,89,88,87,88,87,,,,77,78,77,,,84,77,6
SEN,Senegal,WCARO,AFR,1,489284,463606,Middle income,97,97,91,94,94,94,86,86,86,86,86,86,86,86,86,83,83,83,,,,79,78,79,,,80,71,8
SEN,Senegal,WCARO,AFR,1,501604,475796,Middle income,97,80,39,96,41,80,89,41,70,89,41,70,89,41,70,79,41,70,,,,82,31,60,,,82,60,8
SEN,Senegal,WCARO,AFR,1,513419,487489,Middle income,97,95,,97,,94,92,,83,92,,83,92,,83,89,,73,,,,84,,82,,,84,81,6
SEN,Senegal,WCARO,AFR,1,524382,498365,Middle income,97,94,,97,,,92,,83,92,,83,92,,83,89,,73,,,,84,,82,,,84,82,6
SGP,Singapore,EAPRO,WPR,0,40400,39974,High income,85,,,94,,,84,,,,,,,,,83,,,,,,47,,,,,,,10
SGP,Singapore,EAPRO,WPR,0,41313,40911,High income,83,,,95,,,87,,,,,,,,,88,,,,,,57,,,,,,,8
SGP,Singapore,EAPRO,WPR,0,42553,42171,High income,87,,,94,,,83,,,,,,,,,83,,,,,,78,,,,,,,12
SGP,Singapore,EAPRO,WPR,0,43968,43606,High income,83,,,94,,,84,,,,,,,,,86,,,,,,88,,,,,,,10
SGP,Singapore,EAPRO,WPR,0,45475,45133,High income,93,,,91,,,77,,,,,,,,,81,,,,,,85,,,,,,,16
SGP,Singapore,EAPRO,WPR,0,47035,46712,High income,93,,,92,,,78,,,,,,,,,81,,,,,,75,,,,,,,16
SGP,Singapore,EAPRO,WPR,0,48646,48341,High income,99,,,97,,,91,,,,,,,,,94,,,,,,85,,,,,,,6
SGP,Singapore,EAPRO,WPR,0,50305,50015,High income,98,,,98,,,96,,,,,,,,,95,,,,,,94,,,,,,,2
SGP,Singapore,EAPRO,WPR,0,51968,51689,High income,99,,,96,,,90,,,,,,,,,90,,,,,,87,,,,,,,6
SGP,Singapore,EAPRO,WPR,0,53548,53276,High income,99,,,96,,,90,,,,,,,,,90,,,,,,81,,,,,,,6
SGP,Singapore,EAPRO,WPR,0,54920,54653,High income,99,,,95,,,85,,,74,,,,,,85,,,,,,84,,,,,,,10
SGP,Singapore,EAPRO,WPR,0,55956,55692,High income,99,,,97,,,91,,,76,,,,,,91,,,,,,92,,,,,,,6
SGP,Singapore,EAPRO,WPR,0,56592,56330,High income,99,,,96,,,89,,,78,,,,,,92,,,,,,89,,,,,,,8
SGP,Singapore,EAPRO,WPR,0,56799,56540,High income,98,,,97,,,92,,,90,,,,,,92,,,,,,87,,,,,,,6
SGP,Singapore,EAPRO,WPR,0,56575,56321,High income,97,,,95,,,95,,,94,,,,,,94,,,,,,95,,,,,,,0
SGP,Singapore,EAPRO,WPR,0,55937,55690,High income,98,,,98,,,98,,,96,,,,,,98,,,,,,97,,,,,,,0
SGP,Singapore,EAPRO,WPR,0,54933,54698,High income,98,,,98,,,97,,,96,,,,,,97,,,,,,97,,,,,,,2
SGP,Singapore,EAPRO,WPR,0,53690,53471,High income,98,98,,98,,98,98,,98,97,,97,,,,98,,98,,,,98,,98,,,,,0
SGP,Singapore,EAPRO,WPR,0,52345,52143,High income,98,98,,98,,98,97,,97,96,,96,,,,97,,97,,,,96,,96,,,,,2
SGP,Singapore,EAPRO,WPR,0,51004,50822,High income,99,99,83,98,,98,97,80,97,96,81,96,,,,97,81,97,,,,97,79,97,,,,,2
SGP,Singapore,EAPRO,WPR,0,49773,49610,High income,99,99,,98,,98,98,,98,97,,97,,,,98,,98,,,,96,,96,,,,,0
SGP,Singapore,EAPRO,WPR,0,48735,48589,High income,98,98,94,98,,95,96,89,96,95,88,95,,,,95,88,95,,,,95,86,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,47917,47787,High income,98,98,98,98,,93,94,92,94,95,92,95,,,,94,91,94,,,,94,91,94,,,,,4
SGP,Singapore,EAPRO,WPR,0,47345,47225,High income,99,99,,96,,96,96,,96,95,,95,,,,96,,96,,,,93,,93,,,,,0
SGP,Singapore,EAPRO,WPR,0,47049,46939,High income,99,99,81,96,79,96,95,77,95,94,76,94,,,,95,77,95,,,,95,77,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,47055,46949,High income,98,98,73,96,72,96,96,72,96,96,71,96,,,,96,72,96,,,,96,70,96,,,,,0
SGP,Singapore,EAPRO,WPR,0,47359,47256,High income,98,98,69,96,68,96,95,67,95,94,67,94,,,,95,67,95,,,,93,66,93,,,,,2
SGP,Singapore,EAPRO,WPR,0,47907,47805,High income,98,98,71,97,70,97,96,69,96,95,69,95,,,,96,69,96,,,,95,69,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,48636,48535,High income,99,99,67,98,66,98,97,65,97,96,65,96,,,,97,65,97,,,,95,64,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,49504,49404,High income,99,99,64,98,63,98,97,63,97,97,63,97,,,,97,63,97,,,,95,61,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,50467,50368,High income,99,99,70,98,69,98,97,68,97,96,68,96,,,,97,68,97,,,,95,67,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,51488,51391,High income,99,99,65,98,64,98,96,63,96,96,63,96,,,,96,63,96,,,,95,63,95,,,,,2
SGP,Singapore,EAPRO,WPR,0,52539,52444,High income,99,,,98,,,96,,,96,,,,,,96,,,,,,95,,,,,,,2
SLB,Solomon Islands,EAPRO,WPR,1,10196,9426,Middle income,65,,,71,,,46,,,,,,,,,43,,,,,,0,,,,,,,36
SLB,Solomon Islands,EAPRO,WPR,1,10378,9594,Middle income,43,,,60,,,35,,,,,,,,,34,,,,,,0,,,,,,,42
SLB,Solomon Islands,EAPRO,WPR,1,10575,9766,Middle income,36,,,47,,,23,,,,,,,,,22,,,,,,0,,,,,,,52
SLB,Solomon Islands,EAPRO,WPR,1,10792,9946,Middle income,39,,,52,,,27,,,,,,,,,27,,,,,,0,,,,,,,48
SLB,Solomon Islands,EAPRO,WPR,1,11027,10137,Middle income,61,,,70,,,45,,,,,,,,,41,,,,,,0,,,,,,,36
SLB,Solomon Islands,EAPRO,WPR,1,11279,10338,Middle income,50,,,63,,,38,,,,,,,,,36,,,,,,0,,,,,,,40
SLB,Solomon Islands,EAPRO,WPR,1,11540,10550,Middle income,47,,,67,,,42,,,,,,,,,41,,,,,,31,,,,,,,38
SLB,Solomon Islands,EAPRO,WPR,1,11800,10768,Middle income,66,,,86,,,66,,,,,,,,,41,,,,,,58,,,,,,,24
SLB,Solomon Islands,EAPRO,WPR,1,12050,10990,Middle income,79,,,87,,,69,,,,,,,,,63,,,,,,69,,,,,,,20
SLB,Solomon Islands,EAPRO,WPR,1,12288,11213,Middle income,82,,,86,,,67,,,,,,,,,66,,,,,,92,,,,,,,22
SLB,Solomon Islands,EAPRO,WPR,1,12511,11436,Middle income,87,,,91,,,77,,,,,,,,,75,,,,,,70,,,,,,,16
SLB,Solomon Islands,EAPRO,WPR,1,12716,11656,Middle income,83,,,91,,,76,,,,,,,,,74,,,,,,76,,,,,,,16
SLB,Solomon Islands,EAPRO,WPR,1,12911,11871,Middle income,75,,,88,,,71,,,,,,,,,73,,,,,,70,,,,,,,20
SLB,Solomon Islands,EAPRO,WPR,1,13100,12085,Middle income,66,,,85,,,65,,,53,,,,,,71,,,,,,64,,,,,,,24
SLB,Solomon Islands,EAPRO,WPR,1,13288,12298,Middle income,76,,,87,,,68,,,65,,,,,,65,,,,,,60,,,,,,,22
SLB,Solomon Islands,EAPRO,WPR,1,13483,12516,Middle income,77,,,87,,,69,,,68,,,,,,69,,,,,,68,,,,,,,20
SLB,Solomon Islands,EAPRO,WPR,1,13690,12746,Middle income,96,,,89,,,72,,,97,,,,,,98,,,,,,90,,,,,,,20
SLB,Solomon Islands,EAPRO,WPR,1,13915,12993,Middle income,73,73,,89,,,72,,72,73,,73,,,,70,,70,,,,68,,68,,,,,20
SLB,Solomon Islands,EAPRO,WPR,1,14159,13260,Middle income,72,72,,88,,,69,,69,74,,,,,,69,,69,,,,64,,64,,,,,22
SLB,Solomon Islands,EAPRO,WPR,1,14423,13548,Middle income,99,99,,87,,,86,,86,76,,,,,,84,,84,,,,96,,96,,,,,2
SLB,Solomon Islands,EAPRO,WPR,1,14709,13858,Middle income,92,,,85,,,82,,,77,,,,,,82,,,,,,85,,,,,,,4
SLB,Solomon Islands,EAPRO,WPR,1,15018,14189,Middle income,85,85,81,84,85,84,78,79,78,78,79,78,,,,80,82,80,,,,74,75,74,,,,,8
SLB,Solomon Islands,EAPRO,WPR,1,15344,14535,Middle income,76,76,73,79,80,79,71,72,71,69,70,69,,,,68,69,68,,,,67,68,67,,,,,10
SLB,Solomon Islands,EAPRO,WPR,1,15675,14885,Middle income,80,,76,80,81,80,76,74,,71,80,,,,,72,71,,,,,70,69,,,,,,6
SLB,Solomon Islands,EAPRO,WPR,1,16002,15229,Middle income,84,84,80,82,82,82,80,81,80,72,73,72,,,,75,77,75,,,,72,73,72,,,,,2
SLB,Solomon Islands,EAPRO,WPR,1,16310,15552,Middle income,78,78,76,81,83,81,78,80,78,73,74,73,,,,74,75,74,,,,70,72,70,,,,,4
SLB,Solomon Islands,EAPRO,WPR,1,16583,15839,Middle income,84,84,94,96,88,96,91,86,91,93,85,93,,,,91,83,91,,,,84,78,84,,,,,6
SLB,Solomon Islands,EAPRO,WPR,1,16812,16082,Middle income,84,84,85,84,88,84,79,82,79,79,83,79,,,,77,81,77,,,,78,81,78,,,,,6
SLB,Solomon Islands,EAPRO,WPR,1,16994,16277,Middle income,81,81,83,78,83,78,78,82,78,77,82,77,77,38,,78,83,78,,,,60,64,60,,,,,0
SLB,Solomon Islands,EAPRO,WPR,1,17127,16423,Middle income,83,58,61,82,,,81,80,81,81,80,81,77,80,77,82,89,82,,,,60,64,60,,,,,2
SLB,Solomon Islands,EAPRO,WPR,1,17214,16524,Middle income,85,85,87,85,91,85,79,85,79,79,85,79,79,85,79,78,84,78,,,,68,73,68,,,,,8
SLB,Solomon Islands,EAPRO,WPR,1,17261,16585,Middle income,89,89,83,94,88,94,88,82,88,88,82,88,88,82,88,93,87,93,,,,73,69,73,,,,,6
SLB,Solomon Islands,EAPRO,WPR,1,17282,16621,Middle income,83,83,83,94,95,94,90,91,90,90,91,90,90,91,90,86,86,86,,,,85,86,85,,,,,4
SLE,Sierra Leone,WCARO,AFR,1,153807,129982,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,156639,132673,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,159463,135304,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,162252,137841,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,164947,140232,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,167440,142365,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,169611,144118,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,171388,145433,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,172746,146308,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,173697,146791,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,174233,146931,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,174361,146801,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,174220,146560,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,173999,146396,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,173888,146474,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,174178,147024,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,175164,148259,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,176974,150235,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,179636,152939,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
SLE,Sierra Leone,WCARO,AFR,1,183110,156319,Low income,73,55,,68,,,43,,43,,,,,,,61,,43,,,,62,,40,,,,,36
SLE,Sierra Leone,WCARO,AFR,1,187264,160264,Low income,74,39,61,64,,33,44,,24,,,,,,,46,,26,,,,37,,43,,,,,32
SLE,Sierra Leone,WCARO,AFR,1,191880,164599,Low income,63,63,68,58,73,58,38,48,38,,,,,,,38,48,38,,,,50,51,50,,,,,34
SLE,Sierra Leone,WCARO,AFR,1,196633,169077,Low income,76,75,81,89,92,87,53,65,52,,,,,,,54,65,52,,,,62,78,62,,,60,60,40
SLE,Sierra Leone,WCARO,AFR,1,201224,173458,Low income,89,87,95,90,94,87,73,74,70,,,,,,,66,75,60,,,,73,92,73,,,62,76,18
SLE,Sierra Leone,WCARO,AFR,1,205462,177581,Low income,86,83,88,82,93,77,65,74,61,,,,,,,69,75,61,,,,76,79,64,,,64,64,20
SLE,Sierra Leone,WCARO,AFR,1,209189,181301,Low income,85,82,90,80,97,77,65,80,64,,,,,,,67,81,64,,,,71,84,67,,,63,64,18
